order_id,order_date,customer_id,customer_name,origin_channel,country_region,city,state,postal_code,region,category,sub_category,product_id,sales,quantity,discount,profit
CA-2020-167094,2020-10-21,DK-12835,Damala Kotsonis,Sales,United States,Springfield,Oregon,97477.0,West,Special Projects Muesil,Gluten Free,TEC-AC-10003116,28.4,2,0.2,6.745
CA-2019-105963,2019-11-15,SC-20770,Stewart Carmichael,Sales,United States,Los Angeles,California,90008.0,West,Special Projects Muesil,Gluten Free,TEC-AC-10003832,99.39,3,0.0,40.7499
CA-2017-103366,2017-01-15,EH-13990,Erica Hackney,Email,United States,Roswell,Georgia,30076.0,South,Special Projects Muesil,Gluten Free,TEC-AC-10003628,149.95,5,0.0,65.978
CA-2020-102834,2020-03-09,LW-16990,Lindsay Williams,Sales,United States,San Francisco,California,94110.0,West,Special Projects Muesil,Gluten Free,TEC-AC-10001908,199.98,2,0.0,69.993
CA-2020-101245,2020-11-27,LW-16990,Lindsay Williams,Sales,United States,San Francisco,California,94109.0,West,Special Projects Muesil,Gluten Free,TEC-AC-10001284,166.16,8,0.0,59.8176
CA-2019-108581,2019-06-20,EA-14035,Erin Ashbrook,Sales,United States,Carrollton,Texas,75007.0,Central,Special Projects Muesil,Gluten Free,TEC-AC-10001109,95.968,4,0.2,26.3912
CA-2020-157987,2020-09-02,AC-10615,Ann Chong,Sales,United States,New York City,New York,10009.0,East,Special Projects Muesil,Gluten Free,TEC-AC-10002842,238.0,2,0.0,38.08
CA-2020-157987,2020-09-02,AC-10615,Ann Chong,Sales,United States,New York City,New York,10009.0,East,Special Projects Muesil,Gluten Free,TEC-AC-10000109,167.97,3,0.0,40.3128
CA-2020-110905,2020-09-10,RW-19690,Robert Waldorf,Email,United States,Springfield,Missouri,65807.0,Central,Special Projects Muesil,Gluten Free,TEC-AC-10003023,296.85,5,0.0,53.433
CA-2020-110905,2020-09-10,RW-19690,Robert Waldorf,Email,United States,Springfield,Missouri,65807.0,Central,Special Projects Muesil,Gluten Free,TEC-AC-10002217,112.8,6,0.0,6.768
CA-2020-117485,2020-09-23,BD-11320,Bill Donatelli,Email,United States,Tulsa,Oklahoma,74133.0,Central,Special Projects Muesil,Gluten Free,TEC-AC-10004659,291.96,4,0.0,102.186
CA-2020-140242,2020-05-06,ML-17755,Max Ludwig,Facebook,United States,Chicago,Illinois,60623.0,Central,Special Projects Muesil,Gluten Free,TEC-AC-10004659,408.744,7,0.2,76.6395
CA-2017-148950,2017-12-14,JD-16015,Joy Daniels,Email,United States,Chicago,Illinois,60610.0,Central,Special Projects Muesil,Gluten Free,TEC-AC-10002718,35.016,3,0.2,-2.1885
CA-2020-166128,2020-04-11,LW-17215,Luke Weiss,Email,United States,Pasadena,California,91104.0,West,Special Projects Muesil,Gluten Free,TEC-AC-10001767,199.95,5,0.0,21.9945
CA-2017-111150,2017-12-31,RW-19630,Rob Williams,Sales,United States,Columbia,Missouri,65203.0,Central,Special Projects Muesil,Gluten Free,TEC-AC-10000290,47.53,7,0.0,16.1602
CA-2018-155761,2018-12-11,SC-20800,Stuart Calhoun,Email,United States,Houston,Texas,77041.0,Central,Special Projects Muesil,Gluten Free,TEC-AC-10001606,159.984,2,0.2,35.9964
CA-2020-120376,2020-12-22,TP-21130,Theone Pippenger,Email,United States,Detroit,Michigan,48227.0,Central,Special Projects Muesil,Gluten Free,TEC-AC-10001114,199.95,5,0.0,63.984
CA-2020-120376,2020-12-22,TP-21130,Theone Pippenger,Email,United States,Detroit,Michigan,48227.0,Central,Special Projects Muesil,Gluten Free,TEC-AC-10000844,84.99,1,0.0,30.5964
CA-2017-106439,2017-10-31,GG-14650,Greg Guthrie,Sales,United States,Los Angeles,California,90049.0,West,Special Projects Muesil,Gluten Free,TEC-AC-10004568,251.91,9,0.0,47.8629
CA-2018-133452,2018-04-13,ZC-21910,Zuschuss Carroll,Email,United States,Pomona,California,91767.0,West,Special Projects Muesil,Gluten Free,TEC-AC-10002800,199.96,4,0.0,69.986
CA-2020-122504,2020-11-07,DB-13270,Deborah Brumfield,Facebook,United States,Brentwood,California,94513.0,West,Special Projects Muesil,Gluten Free,TEC-AC-10003289,59.97,3,0.0,13.7931
CA-2020-124401,2020-09-07,RD-19900,Ruben Dartt,Email,United States,Portland,Oregon,97206.0,West,Special Projects Muesil,Gluten Free,TEC-AC-10002926,279.944,7,0.2,80.4839
CA-2020-167101,2020-03-24,BM-11650,Brian Moss,Sales,United States,New York City,New York,10009.0,East,Special Projects Muesil,Gluten Free,TEC-AC-10001266,26.0,2,0.0,11.7
CA-2017-126032,2017-06-23,BS-11665,Brian Stugart,Email,United States,Philadelphia,Pennsylvania,19143.0,East,Special Projects Muesil,Gluten Free,TEC-AC-10000158,86.376,3,0.2,1.0797
CA-2017-167360,2017-11-24,RB-19435,Richard Bierner,Email,United States,Saint Louis,Missouri,63116.0,Central,Special Projects Muesil,Gluten Free,TEC-AC-10001772,111.79,7,0.0,43.5981
CA-2019-154018,2019-10-13,HA-14920,Helen Andreada,Email,United States,Laredo,Texas,78041.0,Central,Special Projects Muesil,Gluten Free,TEC-AC-10002402,191.976,3,0.2,23.997
CA-2020-117870,2020-01-27,JH-15820,John Huston,Email,United States,Kent,Ohio,44240.0,East,Special Projects Muesil,Gluten Free,TEC-AC-10000927,71.976,3,0.2,-8.997
CA-2019-128818,2019-05-07,CJ-12010,Caroline Jumper,Email,United States,New York City,New York,10009.0,East,Special Projects Muesil,Gluten Free,TEC-AC-10001767,199.95,5,0.0,21.9945
CA-2019-101378,2019-07-14,RH-19600,Rob Haberlin,Email,United States,Huntsville,Alabama,35810.0,South,Special Projects Muesil,Gluten Free,TEC-AC-10002345,29.0,2,0.0,7.25
CA-2019-128412,2019-12-10,AP-10915,Arthur Prichep,Email,United States,Seattle,Washington,98105.0,West,Special Projects Muesil,Gluten Free,TEC-AC-10003038,44.75,5,0.0,8.5025
CA-2020-104066,2020-12-05,QJ-19255,Quincy Jones,Sales,United States,Burlington,Vermont,05401,East,Special Projects Muesil,Gluten Free,TEC-AC-10001013,205.03,7,0.0,67.6599
CA-2018-117611,2018-11-08,MZ-17335,Maria Zettner,Facebook,United States,San Diego,California,92024.0,West,Special Projects Muesil,Gluten Free,TEC-AC-10002049,371.97,3,0.0,66.9546
US-2018-137960,2018-12-18,MW-18220,Mitch Webber,Email,United States,New York City,New York,10035.0,East,Special Projects Muesil,Gluten Free,TEC-AC-10002253,166.24,1,0.0,24.936
CA-2019-131065,2019-11-14,AA-10375,Allen Armold,Email,United States,Atlanta,Georgia,30318.0,South,Special Projects Muesil,Gluten Free,TEC-AC-10004145,499.98,2,0.0,114.9954
CA-2017-104283,2017-06-27,LM-17065,Liz MacKendrick,Email,United States,Southaven,Mississippi,38671.0,South,Special Projects Muesil,Gluten Free,TEC-AC-10000109,223.96,4,0.0,53.7504
CA-2018-113145,2018-11-01,VD-21670,Valerie Dominguez,Email,United States,New York City,New York,10011.0,East,Special Projects Muesil,Gluten Free,TEC-AC-10001838,1399.93,7,0.0,601.9699
CA-2019-106558,2019-01-17,DL-13495,Dionis Lloyd,Sales,United States,Columbus,Georgia,31907.0,South,Special Projects Muesil,Gluten Free,TEC-AC-10001142,316.0,4,0.0,31.6
CA-2020-116225,2020-11-05,SV-20935,Susan Vittorini,Email,United States,New York City,New York,10009.0,East,Special Projects Muesil,Gluten Free,TEC-AC-10001432,390.75,5,0.0,171.93
CA-2020-122035,2020-07-20,EM-13825,Elizabeth Moffitt,Sales,United States,Sioux Falls,South Dakota,57103.0,Central,Special Projects Muesil,Gluten Free,TEC-AC-10003095,389.97,3,0.0,132.5898
CA-2020-165491,2020-03-20,HW-14935,Helen Wasserman,Sales,United States,Seattle,Washington,98115.0,West,Special Projects Muesil,Gluten Free,TEC-AC-10000358,265.93,7,0.0,63.8232
US-2017-143231,2017-12-31,GM-14455,Gary Mitchum,Facebook,United States,Franklin,Massachusetts,2038.0,East,Special Projects Muesil,Gluten Free,TEC-AC-10000358,113.97,3,0.0,27.3528
CA-2018-111514,2018-08-31,SC-20260,Scott Cohen,Sales,United States,San Francisco,California,94122.0,West,Special Projects Muesil,Gluten Free,TEC-AC-10004864,36.51,1,0.0,15.6993
CA-2020-155152,2020-07-07,MP-17965,Michael Paige,Sales,United States,Warwick,Rhode Island,2886.0,East,Special Projects Muesil,Gluten Free,TEC-AC-10004353,252.0,4,0.0,93.24
US-2018-127040,2018-12-06,SG-20605,Speros Goranitis,Email,United States,New York City,New York,10009.0,East,Special Projects Muesil,Gluten Free,TEC-AC-10002637,1619.91,9,0.0,97.1946
CA-2018-137897,2018-11-14,PJ-18835,Patrick Jones,Sales,United States,New York City,New York,10035.0,East,Special Projects Muesil,Gluten Free,TEC-AC-10002217,37.6,2,0.0,2.256
CA-2018-137897,2018-11-14,PJ-18835,Patrick Jones,Sales,United States,New York City,New York,10035.0,East,Special Projects Muesil,Gluten Free,TEC-AC-10001267,59.9,2,0.0,23.96
CA-2020-108574,2020-10-07,MG-18145,Mike Gockenbach,Email,United States,Los Angeles,California,90045.0,West,Special Projects Muesil,Gluten Free,TEC-AC-10002049,1115.91,9,0.0,200.8638
CA-2020-168655,2020-10-12,ML-18040,Michelle Lonsdale,Sales,United States,Albuquerque,New Mexico,87105.0,West,Special Projects Muesil,Gluten Free,TEC-AC-10002842,595.0,5,0.0,95.2
CA-2020-159597,2020-11-09,MC-17590,Matt Collister,Sales,United States,Coachella,California,92236.0,West,Special Projects Muesil,Gluten Free,TEC-AC-10004171,99.99,1,0.0,43.9956
US-2020-147669,2020-12-25,SV-20935,Susan Vittorini,Email,United States,Fairfield,Ohio,45014.0,East,Special Projects Muesil,Gluten Free,TEC-AC-10002473,158.928,7,0.2,41.7186
CA-2019-146934,2019-05-22,AF-10870,Art Ferguson,Email,United States,Passaic,New Jersey,7055.0,East,Special Projects Muesil,Gluten Free,TEC-AC-10002399,95.1,5,0.0,30.432
CA-2020-140949,2020-03-17,DB-13405,Denny Blanton,Email,United States,New York City,New York,10011.0,East,Special Projects Muesil,Gluten Free,TEC-AC-10002399,57.06,3,0.0,18.2592
CA-2020-140949,2020-03-17,DB-13405,Denny Blanton,Email,United States,New York City,New York,10011.0,East,Special Projects Muesil,Gluten Free,TEC-AC-10003038,71.6,8,0.0,13.604
CA-2019-114972,2019-11-03,PF-19225,Phillip Flathmann,Email,United States,Los Angeles,California,90032.0,West,Special Projects Muesil,Gluten Free,TEC-AC-10000682,82.95,5,0.0,29.0325
CA-2020-163902,2020-03-02,MY-17380,Maribeth Yedwab,Sales,United States,Los Angeles,California,90045.0,West,Special Projects Muesil,Gluten Free,TEC-AC-10000580,479.94,6,0.0,52.7934
CA-2018-102722,2018-04-18,KW-16570,Kelly Williams,Email,United States,Monroe,Louisiana,71203.0,South,Special Projects Muesil,Gluten Free,TEC-AC-10003116,106.5,6,0.0,41.535
CA-2019-124506,2019-11-11,BB-11545,Brenda Bowman,Sales,United States,Chicago,Illinois,60623.0,Central,Special Projects Muesil,Gluten Free,TEC-AC-10003280,95.968,4,0.2,1.1996
CA-2018-124541,2018-04-06,TT-21220,Thomas Thornton,Email,United States,Houston,Texas,77041.0,Central,Special Projects Muesil,Gluten Free,TEC-AC-10002550,25.488,2,0.2,4.4604
CA-2017-111500,2017-08-17,DJ-13510,Don Jones,Sales,United States,Little Rock,Arkansas,72209.0,South,Special Projects Muesil,Gluten Free,TEC-AC-10000844,339.96,4,0.0,122.3856
CA-2018-143238,2018-09-06,LO-17170,Lori Olson,Sales,United States,La Quinta,California,92253.0,West,Special Projects Muesil,Gluten Free,TEC-AC-10003499,46.32,4,0.0,18.0648
CA-2018-111458,2018-09-26,PF-19165,Philip Fox,Email,United States,New York City,New York,10035.0,East,Special Projects Muesil,Gluten Free,TEC-AC-10001590,50.0,2,0.0,12.0
CA-2018-110632,2018-03-17,HR-14830,Harold Ryan,Sales,United States,New York City,New York,10009.0,East,Special Projects Muesil,Gluten Free,TEC-AC-10000387,15.02,1,0.0,2.7036
CA-2020-109589,2020-12-21,BD-11635,Brian Derr,Email,United States,Bowling Green,Kentucky,42104.0,South,Special Projects Muesil,Gluten Free,TEC-AC-10003116,71.0,4,0.0,27.69
CA-2019-155845,2019-08-12,CM-12235,Chris McAfee,Email,United States,Carrollton,Texas,75007.0,Central,Special Projects Muesil,Gluten Free,TEC-AC-10004145,1399.944,7,0.2,52.4979
CA-2017-127446,2017-11-25,MC-17590,Matt Collister,Sales,United States,Arlington,Texas,76017.0,Central,Special Projects Muesil,Gluten Free,TEC-AC-10001635,24.672,3,0.2,0.0
US-2020-165344,2020-11-13,SB-20290,Sean Braxton,Sales,United States,Springfield,Ohio,45503.0,East,Special Projects Muesil,Gluten Free,TEC-AC-10002399,60.864,4,0.2,9.1296
CA-2018-169740,2018-02-20,LM-17065,Liz MacKendrick,Email,United States,Hot Springs,Arkansas,71901.0,South,Special Projects Muesil,Gluten Free,TEC-AC-10000927,29.99,1,0.0,2.999
CA-2019-111794,2019-10-01,HG-15025,Hunter Glantz,Email,United States,Amarillo,Texas,79109.0,Central,Special Projects Muesil,Gluten Free,TEC-AC-10003832,79.512,3,0.2,20.8719
CA-2020-127026,2020-01-21,MH-18115,Mick Hernandez,Facebook,United States,Jackson,Michigan,49201.0,Central,Special Projects Muesil,Gluten Free,TEC-AC-10002049,619.95,5,0.0,111.591
CA-2020-156818,2020-07-11,JD-16015,Joy Daniels,Email,United States,New York City,New York,10009.0,East,Special Projects Muesil,Gluten Free,TEC-AC-10002323,132.6,6,0.0,17.238
CA-2020-128475,2020-08-26,SC-20680,Steve Carroll,Facebook,United States,Columbus,Georgia,31907.0,South,Special Projects Muesil,Gluten Free,TEC-AC-10000158,71.98,2,0.0,15.1158
CA-2020-104801,2020-02-13,FH-14350,Fred Harton,Email,United States,Seattle,Washington,98105.0,West,Special Projects Muesil,Gluten Free,TEC-AC-10001838,799.96,4,0.0,343.9828
CA-2020-122707,2020-04-16,EB-13750,Edward Becker,Sales,United States,Hoover,Alabama,35244.0,South,Special Projects Muesil,Gluten Free,TEC-AC-10004227,25.98,2,0.0,1.5588
CA-2020-163321,2020-08-07,FM-14380,Fred McMath,Email,United States,Jacksonville,North Carolina,28540.0,South,Special Projects Muesil,Gluten Free,TEC-AC-10004571,79.992,1,0.2,21.9978
US-2018-165449,2018-11-22,AP-10720,Anne Pryor,Facebook,United States,Frisco,Texas,75034.0,Central,Special Projects Muesil,Gluten Free,TEC-AC-10004127,27.168,4,0.2,-1.3584
CA-2018-155306,2018-04-17,GA-14515,George Ashbrook,Email,United States,San Francisco,California,94122.0,West,Special Projects Muesil,Gluten Free,TEC-AC-10003174,323.37,3,0.0,129.348
CA-2019-127775,2019-06-11,ES-14020,Erica Smith,Email,United States,New York City,New York,10035.0,East,Special Projects Muesil,Gluten Free,TEC-AC-10002402,239.97,3,0.0,71.991
CA-2020-126536,2020-10-12,NK-18490,Neil Knudson,Facebook,United States,San Francisco,California,94110.0,West,Special Projects Muesil,Gluten Free,TEC-AC-10003709,0.99,1,0.0,0.4356
US-2018-122140,2018-04-02,MO-17950,Michael Oakman,Email,United States,Dallas,Texas,75220.0,Central,Special Projects Muesil,Gluten Free,TEC-AC-10003038,50.12,7,0.2,-0.6265
US-2018-122140,2018-04-02,MO-17950,Michael Oakman,Email,United States,Dallas,Texas,75220.0,Central,Special Projects Muesil,Gluten Free,TEC-AC-10003289,47.976,3,0.2,1.7991
CA-2020-108322,2020-04-30,SS-20140,Saphhira Shifley,Sales,United States,Pompano Beach,Florida,33068.0,South,Special Projects Muesil,Gluten Free,TEC-AC-10003433,2.376,3,0.2,0.7425
CA-2018-135685,2018-11-16,MP-18175,Mike Pelletier,Facebook,United States,Milwaukee,Wisconsin,53209.0,Central,Special Projects Muesil,Gluten Free,TEC-AC-10004145,999.96,4,0.0,229.9908
CA-2020-112865,2020-05-18,BH-11710,Brosina Hoffman,Email,United States,Philadelphia,Pennsylvania,19140.0,East,Special Projects Muesil,Gluten Free,TEC-AC-10000387,36.048,3,0.2,-0.9012
CA-2020-138975,2020-05-19,SC-20380,Shahid Collister,Email,United States,Atlanta,Georgia,30318.0,South,Special Projects Muesil,Gluten Free,TEC-AC-10003441,67.8,4,0.0,4.068
CA-2019-152072,2019-01-15,Dp-13240,Dean percer,Facebook,United States,Westfield,New Jersey,7090.0,East,Special Projects Muesil,Gluten Free,TEC-AC-10000844,254.97,3,0.0,91.7892
CA-2020-134915,2020-11-12,EM-14140,Eugene Moren,Facebook,United States,Glendale,Arizona,85301.0,West,Special Projects Muesil,Gluten Free,TEC-AC-10001266,41.6,4,0.2,13.0
CA-2019-139010,2019-02-21,MC-17635,Matthew Clasen,Sales,United States,Los Angeles,California,90032.0,West,Special Projects Muesil,Gluten Free,TEC-AC-10004227,12.99,1,0.0,0.7794
CA-2017-138317,2017-06-21,NW-18400,Natalie Webber,Email,United States,Philadelphia,Pennsylvania,19120.0,East,Special Projects Muesil,Gluten Free,TEC-AC-10003628,95.968,4,0.2,28.7904
US-2019-160528,2019-08-23,MH-18115,Mick Hernandez,Facebook,United States,Pharr,Texas,78577.0,Central,Special Projects Muesil,Gluten Free,TEC-AC-10002842,666.4,7,0.2,-33.32
US-2018-123960,2018-06-11,BD-11605,Brian Dahlen,Email,United States,Monroe,Louisiana,71203.0,South,Special Projects Muesil,Gluten Free,TEC-AC-10003038,53.7,6,0.0,10.203
CA-2020-121419,2020-04-02,TC-21475,Tony Chapman,Facebook,United States,Columbus,Georgia,31907.0,South,Special Projects Muesil,Gluten Free,TEC-AC-10000892,360.0,4,0.0,129.6
CA-2019-144554,2019-11-07,DM-13345,Denise Monton,Sales,United States,Newark,Ohio,43055.0,East,Special Projects Muesil,Gluten Free,TEC-AC-10002800,119.976,3,0.2,22.4955
CA-2018-145184,2018-11-27,JD-16150,Justin Deggeller,Sales,United States,Newark,Delaware,19711.0,East,Special Projects Muesil,Gluten Free,TEC-AC-10000397,104.97,3,0.0,7.3479
CA-2020-106859,2020-03-13,BF-11215,Benjamin Farhat,Facebook,United States,Albuquerque,New Mexico,87105.0,West,Special Projects Muesil,Gluten Free,TEC-AC-10004001,214.95,5,0.0,88.1295
CA-2020-118773,2020-02-09,TP-21415,Tom Prescott,Email,United States,Houston,Texas,77070.0,Central,Special Projects Muesil,Gluten Free,TEC-AC-10002402,127.984,2,0.2,15.998
CA-2017-136399,2017-12-16,CC-12100,Chad Cunningham,Facebook,United States,Los Angeles,California,90049.0,West,Special Projects Muesil,Gluten Free,TEC-AC-10001142,395.0,5,0.0,39.5
CA-2020-164168,2020-11-12,LS-16975,Lindsay Shagiari,Facebook,United States,Dallas,Texas,75081.0,Central,Special Projects Muesil,Gluten Free,TEC-AC-10004568,44.784,2,0.2,-0.5598
CA-2020-162572,2020-09-25,RB-19360,Raymond Buch,Email,United States,Cincinnati,Ohio,45231.0,East,Special Projects Muesil,Gluten Free,TEC-AC-10003628,119.96,5,0.2,35.988
CA-2018-147830,2018-12-15,NF-18385,Natalie Fritzler,Email,United States,Newark,Ohio,43055.0,East,Special Projects Muesil,Gluten Free,TEC-AC-10002049,2025.36,6,0.2,607.608
CA-2018-139584,2018-08-24,EM-13810,Eleni McCrary,Sales,United States,New York City,New York,10009.0,East,Special Projects Muesil,Gluten Free,TEC-AC-10001266,26.0,2,0.0,11.7
US-2019-162677,2019-03-26,DB-13210,Dean Braden,Email,United States,Jacksonville,North Carolina,28540.0,South,Special Projects Muesil,Gluten Free,TEC-AC-10001314,119.976,3,0.2,-17.9964
US-2020-132059,2020-09-23,AP-10915,Arthur Prichep,Email,United States,Fort Collins,Colorado,80525.0,West,Special Projects Muesil,Gluten Free,TEC-AC-10003280,47.984,2,0.2,0.5998
CA-2020-152912,2020-11-09,BM-11650,Brian Moss,Sales,United States,Columbia,Maryland,21044.0,East,Special Projects Muesil,Gluten Free,TEC-AC-10004666,826.62,3,0.0,355.4466
CA-2017-158372,2017-11-10,RD-19900,Ruben Dartt,Email,United States,San Diego,California,92037.0,West,Special Projects Muesil,Gluten Free,TEC-AC-10004209,10.99,1,0.0,4.2861
CA-2019-108882,2019-01-09,LA-16780,Laura Armstrong,Sales,United States,Fresno,California,93727.0,West,Special Projects Muesil,Gluten Free,TEC-AC-10000420,349.95,5,0.0,118.983
CA-2017-114433,2017-05-13,NP-18325,Naresj Patel,Email,United States,Oakland,California,94601.0,West,Special Projects Muesil,Gluten Free,TEC-AC-10002800,149.97,3,0.0,52.4895
US-2018-137008,2018-10-02,JP-15460,Jennifer Patt,Sales,United States,Lakewood,New Jersey,8701.0,East,Special Projects Muesil,Gluten Free,TEC-AC-10000892,90.0,1,0.0,32.4
CA-2017-108189,2017-10-02,ES-14080,Erin Smith,Sales,United States,Tempe,Arizona,85281.0,West,Special Projects Muesil,Gluten Free,TEC-AC-10003038,7.16,1,0.2,-0.0895
US-2020-140907,2020-12-10,BP-11185,Ben Peterman,Sales,United States,Seattle,Washington,98103.0,West,Special Projects Muesil,Gluten Free,TEC-AC-10004510,49.08,3,0.0,4.908
CA-2017-140662,2017-11-17,TS-21205,Thomas Seio,Sales,United States,San Francisco,California,94109.0,West,Special Projects Muesil,Gluten Free,TEC-AC-10001314,99.98,2,0.0,7.9984
CA-2017-115980,2017-07-15,VW-21775,Victoria Wilson,Sales,United States,Sioux Falls,South Dakota,57103.0,Central,Special Projects Muesil,Gluten Free,TEC-AC-10003709,2.97,3,0.0,1.3068
CA-2018-155145,2018-12-27,KN-16450,Kean Nguyen,Sales,United States,Visalia,California,93277.0,West,Special Projects Muesil,Gluten Free,TEC-AC-10003709,7.92,8,0.0,3.4848
US-2017-117170,2017-09-17,KT-16465,Kean Takahito,Email,United States,Raleigh,North Carolina,27604.0,South,Special Projects Muesil,Gluten Free,TEC-AC-10001109,47.984,2,0.2,13.1956
CA-2018-157770,2018-12-13,RD-19585,Rob Dowd,Email,United States,Temecula,California,92592.0,West,Special Projects Muesil,Gluten Free,TEC-AC-10001552,248.85,5,0.0,27.3735
